time_period,la_name,tenure,housing,number_of_bedrooms,education_phase,education_type,geographic_level,number_of_pupils,completed_properties_up_to_FY,pupil_yield,completed_properties_up_to_FYAbs,pupil_yieldAbs
201011,LA3,Market,Houses,All,Secondary,Mainstream,District,41,450,0.091111111,271,0.151291513
201011,LA1,Market,Houses,All,Post-16,Mainstream,District,2,21,0.095238095,21,0.095238095
201011,LA1,Market,Houses,All,Primary,Mainstream,District,3,21,0.142857143,21,0.142857143
201011,LA1,Market,Houses,All,Secondary,Mainstream,District,1,21,0.047619048,21,0.047619048
201011,LA4,Affordable,Houses,All,Early Years,Mainstream,District,4,20,0.2,8,0.5
201011,LA4,Affordable,Houses,All,Post-16,Mainstream,District,2,20,0.1,8,0.25
201011,LA4,Affordable,Houses,All,Primary,Mainstream,District,5,20,0.25,8,0.625
201011,LA4,Affordable,Houses,All,SP/Alternative,Special School,District,1,20,0.05,20,0.05
201011,LA4,Affordable,Houses,All,Secondary,Mainstream,District,3,20,0.15,8,0.375
201011,LA2,Affordable,Flats,All,Early Years,Mainstream,District,21,359,0.058495822,272,0.077205882
201011,LA2,Affordable,Flats,All,Post-16,Mainstream,District,18,359,0.050139276,272,0.066176471
201011,LA2,Affordable,Flats,All,Primary,Mainstream,District,21,359,0.058495822,272,0.077205882
201011,LA2,Affordable,Flats,All,Secondary,Mainstream,District,7,359,0.019498607,272,0.025735294
201011,LA2,Affordable,Houses,All,Early Years,Mainstream,District,29,197,0.147208122,125,0.232
201011,LA2,Affordable,Houses,All,Post-16,Mainstream,District,17,197,0.086294416,125,0.136
201011,LA2,Affordable,Houses,All,Primary,Mainstream,District,105,197,0.532994924,125,0.84
201011,LA2,Affordable,Houses,All,SP/Alternative,Special School,District,4,197,0.020304569,125,0.032
201011,LA2,Affordable,Houses,All,Secondary,Mainstream,District,58,197,0.294416244,125,0.464
201011,LA2,Market,Flats,All,Early Years,Mainstream,District,7,309,0.022653722,176,0.039772727
201011,LA2,Market,Flats,All,Post-16,Mainstream,District,9,309,0.029126214,176,0.051136364
201011,LA2,Market,Flats,All,Primary,Mainstream,District,10,309,0.03236246,176,0.056818182
201011,LA2,Market,Flats,All,Secondary,Mainstream,District,6,309,0.019417476,176,0.034090909
201011,LA2,Market,Houses,All,Early Years,Mainstream,District,65,802,0.081047382,545,0.119266055
201011,LA2,Market,Houses,All,Post-16,Mainstream,District,62,802,0.077306733,545,0.113761468
201011,LA2,Market,Houses,All,Primary,Mainstream,District,215,802,0.2680798,545,0.394495413
201011,LA2,Market,Houses,All,SP/Alternative,Special School,District,1,802,0.001246883,802,0.001246883
201011,LA2,Market,Houses,All,Secondary,Mainstream,District,114,802,0.142144638,545,0.209174312
201112,LA3,Affordable,Flats,All,Early Years,Mainstream,District,1,96,0.010416667,96,0.010416667
201112,LA3,Affordable,Flats,All,Post-16,Mainstream,District,3,96,0.03125,28,0.107142857
201112,LA3,Affordable,Flats,All,Primary,Mainstream,District,3,96,0.03125,28,0.107142857
201112,LA3,Affordable,Houses,All,Early Years,Mainstream,District,65,525,0.123809524,169,0.384615385
201112,LA3,Affordable,Houses,All,Post-16,Mainstream,District,63,525,0.12,169,0.372781065
201112,LA3,Affordable,Houses,All,Primary,Mainstream,District,245,525,0.466666667,169,1.449704142
201112,LA3,Affordable,Houses,All,SP/Alternative,Special School,District,13,525,0.024761905,169,0.076923077
201112,LA3,Affordable,Houses,All,Secondary,Mainstream,District,101,525,0.192380952,169,0.597633136
201112,LA3,Market,Flats,All,Early Years,Mainstream,District,2,383,0.005221932,79,0.025316456
201112,LA3,Market,Flats,All,Post-16,Mainstream,District,6,383,0.015665796,79,0.075949367
201112,LA3,Market,Flats,All,Primary,Mainstream,District,4,383,0.010443864,79,0.050632911
201112,LA3,Market,Flats,All,Secondary,Mainstream,District,3,383,0.007832898,79,0.037974684
201112,LA3,Market,Houses,All,Early Years,Mainstream,District,58,759,0.076416337,309,0.187702265
201112,LA3,Market,Houses,All,Post-16,Mainstream,District,36,759,0.04743083,309,0.116504854
201112,LA3,Market,Houses,All,Primary,Mainstream,District,180,759,0.23715415,309,0.582524272
201112,LA3,Market,Houses,All,SP/Alternative,Special School,District,3,759,0.003952569,309,0.009708738
201112,LA3,Market,Houses,All,Secondary,Mainstream,District,89,759,0.117259552,309,0.28802589
201112,LA1,Affordable,Flats,All,Primary,Mainstream,District,2,14,0.142857143,14,0.142857143
201112,LA1,Affordable,Flats,All,Secondary,Mainstream,District,1,14,0.071428571,14,0.071428571
201112,LA1,Affordable,Houses,All,Early Years,Mainstream,District,15,104,0.144230769,104,0.144230769
201112,LA1,Affordable,Houses,All,Post-16,Mainstream,District,6,104,0.057692308,104,0.057692308
201112,LA1,Affordable,Houses,All,Primary,Mainstream,District,52,104,0.5,104,0.5
201112,LA1,Affordable,Houses,All,SP/Alternative,Special School,District,2,104,0.019230769,104,0.019230769
201112,LA1,Affordable,Houses,All,Secondary,Mainstream,District,24,104,0.230769231,104,0.230769231
201112,LA1,Market,Houses,All,Early Years,Mainstream,District,4,118,0.033898305,118,0.033898305
201112,LA1,Market,Houses,All,Post-16,Mainstream,District,8,118,0.06779661,97,0.082474227
201112,LA1,Market,Houses,All,Primary,Mainstream,District,13,118,0.110169492,97,0.134020619
201112,LA1,Market,Houses,All,SP/Alternative,Special School,District,2,118,0.016949153,118,0.016949153
201112,LA1,Market,Houses,All,Secondary,Mainstream,District,4,118,0.033898305,97,0.041237113
201112,LA4,Affordable,Flats,All,Early Years,Mainstream,District,11,153,0.071895425,153,0.071895425
201112,LA4,Affordable,Flats,All,Post-16,Mainstream,District,4,153,0.026143791,153,0.026143791
201112,LA4,Affordable,Flats,All,Primary,Mainstream,District,33,153,0.215686275,153,0.215686275
201112,LA4,Affordable,Flats,All,Secondary,Mainstream,District,12,153,0.078431373,153,0.078431373
201112,LA4,Affordable,Houses,All,Early Years,Mainstream,District,12,105,0.114285714,85,0.141176471
201112,LA4,Affordable,Houses,All,Post-16,Mainstream,District,25,105,0.238095238,85,0.294117647
201112,LA4,Affordable,Houses,All,Primary,Mainstream,District,64,105,0.60952381,85,0.752941176
201112,LA4,Affordable,Houses,All,SP/Alternative,Special School,District,2,105,0.019047619,85,0.023529412
201112,LA4,Affordable,Houses,All,Secondary,Mainstream,District,42,105,0.4,85,0.494117647
201112,LA4,Market,Flats,All,Early Years,Mainstream,District,2,133,0.015037594,133,0.015037594
201112,LA4,Market,Flats,All,Primary,Mainstream,District,4,133,0.030075188,133,0.030075188
201112,LA4,Market,Houses,All,Early Years,Mainstream,District,0,19,0,19,0
201112,LA4,Market,Houses,All,Primary,Mainstream,District,0,19,0,19,0
201112,LA4,Market,Houses,All,Secondary,Mainstream,District,0,19,0,19,0
201112,LA2,Affordable,Flats,All,Early Years,Mainstream,District,35,432,0.081018519,73,0.479452055
201112,LA2,Affordable,Flats,All,Post-16,Mainstream,District,23,432,0.053240741,73,0.315068493
201112,LA2,Affordable,Flats,All,Primary,Mainstream,District,36,432,0.083333333,73,0.493150685
201112,LA2,Affordable,Flats,All,SP/Alternative,Special School,District,1,432,0.002314815,432,0.002314815
201112,LA2,Affordable,Flats,All,Secondary,Mainstream,District,9,432,0.020833333,73,0.123287671
201112,LA2,Affordable,Houses,All,Early Years,Mainstream,District,64,377,0.169761273,180,0.355555556
201112,LA2,Affordable,Houses,All,Post-16,Mainstream,District,56,377,0.148541114,180,0.311111111
201112,LA2,Affordable,Houses,All,Primary,Mainstream,District,182,377,0.482758621,180,1.011111111
201112,LA2,Affordable,Houses,All,SP/Alternative,Special School,District,5,377,0.013262599,180,0.027777778
201112,LA2,Affordable,Houses,All,Secondary,Mainstream,District,113,377,0.299734748,180,0.627777778
201112,LA2,Market,Flats,All,Early Years,Mainstream,District,9,499,0.018036072,190,0.047368421
201112,LA2,Market,Flats,All,Post-16,Mainstream,District,7,499,0.014028056,190,0.036842105
201112,LA2,Market,Flats,All,Primary,Mainstream,District,13,499,0.026052104,190,0.068421053
201112,LA2,Market,Flats,All,Secondary,Mainstream,District,8,499,0.016032064,190,0.042105263
201112,LA2,Market,Houses,All,Early Years,Mainstream,District,114,1495,0.076254181,693,0.164502165
201112,LA2,Market,Houses,All,Post-16,Mainstream,District,108,1495,0.072240803,693,0.155844156
201112,LA2,Market,Houses,All,Primary,Mainstream,District,424,1495,0.28361204,693,0.611832612
201112,LA2,Market,Houses,All,SP/Alternative,Special School,District,8,1495,0.005351171,693,0.011544012
201112,LA2,Market,Houses,All,Secondary,Mainstream,District,235,1495,0.157190635,693,0.339105339
201213,LA3,Affordable,Flats,All,Post-16,Mainstream,District,6,99,0.060606061,3,2
201213,LA3,Affordable,Flats,All,Primary,Mainstream,District,3,99,0.03030303,3,1
201213,LA3,Affordable,Flats,All,Secondary,Mainstream,District,2,99,0.02020202,99,0.02020202
201213,LA3,Affordable,Houses,All,Early Years,Mainstream,District,81,656,0.12347561,131,0.618320611
201213,LA3,Affordable,Houses,All,Post-16,Mainstream,District,81,656,0.12347561,131,0.618320611
201213,LA3,Affordable,Houses,All,Primary,Mainstream,District,303,656,0.461890244,131,2.312977099
201213,LA3,Affordable,Houses,All,SP/Alternative,Special School,District,11,656,0.016768293,131,0.083969466
201213,LA3,Affordable,Houses,All,Secondary,Mainstream,District,128,656,0.195121951,131,0.977099237
201213,LA3,Market,Flats,All,Early Years,Mainstream,District,4,451,0.00886918,68,0.058823529
201213,LA3,Market,Flats,All,Post-16,Mainstream,District,6,451,0.013303769,68,0.088235294
201213,LA3,Market,Flats,All,Primary,Mainstream,District,12,451,0.026607539,68,0.176470588
201213,LA3,Market,Flats,All,Secondary,Mainstream,District,3,451,0.006651885,68,0.044117647
201213,LA3,Market,Houses,All,Early Years,Mainstream,District,108,1181,0.091447925,422,0.255924171
201213,LA3,Market,Houses,All,Post-16,Mainstream,District,70,1181,0.059271804,422,0.165876777
201213,LA3,Market,Houses,All,Primary,Mainstream,District,311,1181,0.263336156,422,0.736966825
201213,LA3,Market,Houses,All,SP/Alternative,Special School,District,2,1181,0.00169348,422,0.004739336
201213,LA3,Market,Houses,All,Secondary,Mainstream,District,139,1181,0.117696867,422,0.329383886
201213,LA1,Affordable,Flats,All,Primary,Mainstream,District,2,14,0.142857143,0,Inf
201213,LA1,Affordable,Flats,All,Secondary,Mainstream,District,1,14,0.071428571,0,Inf
201213,LA1,Affordable,Houses,All,Early Years,Mainstream,District,21,157,0.133757962,53,0.396226415
201213,LA1,Affordable,Houses,All,Post-16,Mainstream,District,22,157,0.140127389,53,0.41509434
201213,LA1,Affordable,Houses,All,Primary,Mainstream,District,69,157,0.439490446,53,1.301886792
201213,LA1,Affordable,Houses,All,SP/Alternative,Special School,District,2,157,0.012738854,53,0.037735849
201213,LA1,Affordable,Houses,All,Secondary,Mainstream,District,34,157,0.21656051,53,0.641509434
201213,LA1,Market,Flats,All,Early Years,Mainstream,District,1,12,0.083333333,12,0.083333333
201213,LA1,Market,Houses,All,Early Years,Mainstream,District,13,255,0.050980392,137,0.094890511
201213,LA1,Market,Houses,All,Post-16,Mainstream,District,11,255,0.043137255,137,0.080291971
201213,LA1,Market,Houses,All,Primary,Mainstream,District,38,255,0.149019608,137,0.277372263
201213,LA1,Market,Houses,All,SP/Alternative,Special School,District,3,255,0.011764706,137,0.02189781
201213,LA1,Market,Houses,All,Secondary,Mainstream,District,14,255,0.054901961,137,0.102189781
201213,LA4,Affordable,Flats,All,Early Years,Mainstream,District,32,312,0.102564103,159,0.201257862
201213,LA4,Affordable,Flats,All,Post-16,Mainstream,District,7,312,0.022435897,159,0.044025157
201213,LA4,Affordable,Flats,All,Primary,Mainstream,District,56,312,0.179487179,159,0.352201258
201213,LA4,Affordable,Flats,All,SP/Alternative,Special School,District,1,312,0.003205128,312,0.003205128
201213,LA4,Affordable,Flats,All,Secondary,Mainstream,District,14,312,0.044871795,159,0.088050314
201213,LA4,Affordable,Houses,All,Early Years,Mainstream,District,18,108,0.166666667,3,6
201213,LA4,Affordable,Houses,All,Post-16,Mainstream,District,19,108,0.175925926,3,6.333333333
201213,LA4,Affordable,Houses,All,Primary,Mainstream,District,76,108,0.703703704,3,25.33333333
201213,LA4,Affordable,Houses,All,SP/Alternative,Special School,District,5,108,0.046296296,3,1.666666667
201213,LA4,Affordable,Houses,All,Secondary,Mainstream,District,44,108,0.407407407,3,14.66666667
201213,LA4,Market,Flats,All,Early Years,Mainstream,District,6,218,0.027522936,85,0.070588235
201213,LA4,Market,Flats,All,Primary,Mainstream,District,5,218,0.02293578,85,0.058823529
201213,LA4,Market,Flats,All,Secondary,Mainstream,District,2,218,0.009174312,218,0.009174312
201213,LA4,Market,Houses,All,Early Years,Mainstream,District,5,81,0.061728395,62,0.080645161
201213,LA4,Market,Houses,All,Post-16,Mainstream,District,5,81,0.061728395,81,0.061728395
201213,LA4,Market,Houses,All,Primary,Mainstream,District,23,81,0.283950617,62,0.370967742
201213,LA4,Market,Houses,All,SP/Alternative,Special School,District,1,81,0.012345679,81,0.012345679
201213,LA4,Market,Houses,All,Secondary,Mainstream,District,7,81,0.086419753,62,0.112903226
201213,LA2,Affordable,Flats,All,Early Years,Mainstream,District,35,564,0.062056738,132,0.265151515
201213,LA2,Affordable,Flats,All,Post-16,Mainstream,District,29,564,0.05141844,132,0.21969697
201213,LA2,Affordable,Flats,All,Primary,Mainstream,District,61,564,0.108156028,132,0.462121212
201213,LA2,Affordable,Flats,All,Secondary,Mainstream,District,11,564,0.019503546,132,0.083333333
201213,LA2,Affordable,Houses,All,Early Years,Mainstream,District,115,695,0.165467626,318,0.36163522
201213,LA2,Affordable,Houses,All,Post-16,Mainstream,District,95,695,0.136690647,318,0.298742138
201213,LA2,Affordable,Houses,All,Primary,Mainstream,District,417,695,0.6,318,1.311320755
201213,LA2,Affordable,Houses,All,SP/Alternative,Special School,District,15,695,0.021582734,318,0.047169811
201213,LA2,Affordable,Houses,All,Secondary,Mainstream,District,207,695,0.297841727,318,0.650943396
201213,LA2,Market,Flats,All,Early Years,Mainstream,District,12,715,0.016783217,216,0.055555556
201213,LA2,Market,Flats,All,Post-16,Mainstream,District,15,715,0.020979021,216,0.069444444
201213,LA2,Market,Flats,All,Primary,Mainstream,District,27,715,0.037762238,216,0.125
201213,LA2,Market,Flats,All,Secondary,Mainstream,District,11,715,0.015384615,216,0.050925926
201213,LA2,Market,Houses,All,Early Years,Mainstream,District,202,2539,0.079558881,1044,0.19348659
201213,LA2,Market,Houses,All,Post-16,Mainstream,District,155,2539,0.061047657,1044,0.148467433
201213,LA2,Market,Houses,All,Primary,Mainstream,District,711,2539,0.280031508,1044,0.681034483
201213,LA2,Market,Houses,All,SP/Alternative,Special School,District,12,2539,0.00472627,1044,0.011494253
201213,LA2,Market,Houses,All,Secondary,Mainstream,District,347,2539,0.13666798,1044,0.332375479
201314,LA3,Affordable,Flats,All,Early Years,Mainstream,District,1,99,0.01010101,99,0.01010101
201314,LA3,Affordable,Flats,All,Post-16,Mainstream,District,2,99,0.02020202,0,Inf
201314,LA3,Affordable,Flats,All,Primary,Mainstream,District,5,99,0.050505051,0,Inf
201314,LA3,Affordable,Flats,All,Secondary,Mainstream,District,2,99,0.02020202,0,Inf
201314,LA3,Affordable,Houses,All,Early Years,Mainstream,District,129,754,0.171087533,98,1.316326531
201314,LA3,Affordable,Houses,All,Post-16,Mainstream,District,109,754,0.144562334,98,1.112244898
201314,LA3,Affordable,Houses,All,Primary,Mainstream,District,351,754,0.465517241,98,3.581632653
201314,LA3,Affordable,Houses,All,SP/Alternative,Special School,District,11,754,0.014588859,98,0.112244898
201314,LA3,Affordable,Houses,All,Secondary,Mainstream,District,158,754,0.209549072,98,1.612244898
201314,LA3,Market,Flats,All,Early Years,Mainstream,District,5,457,0.010940919,6,0.833333333
201314,LA3,Market,Flats,All,Post-16,Mainstream,District,10,457,0.021881838,6,1.666666667
201314,LA3,Market,Flats,All,Primary,Mainstream,District,16,457,0.035010941,6,2.666666667
201314,LA3,Market,Flats,All,Secondary,Mainstream,District,3,457,0.006564551,6,0.5
201314,LA3,Market,Houses,All,Early Years,Mainstream,District,159,1696,0.09375,515,0.308737864
201314,LA3,Market,Houses,All,Post-16,Mainstream,District,94,1696,0.055424528,515,0.182524272
201314,LA3,Market,Houses,All,Primary,Mainstream,District,447,1696,0.263561321,515,0.867961165
201314,LA3,Market,Houses,All,SP/Alternative,Special School,District,3,1696,0.001768868,515,0.005825243
201314,LA3,Market,Houses,All,Secondary,Mainstream,District,186,1696,0.109669811,515,0.361165049
201314,LA1,Affordable,Flats,All,Early Years,Mainstream,District,1,14,0.071428571,14,0.071428571
201314,LA1,Affordable,Flats,All,Primary,Mainstream,District,2,14,0.142857143,0,Inf
201314,LA1,Affordable,Flats,All,Secondary,Mainstream,District,1,14,0.071428571,0,Inf
201314,LA1,Affordable,Houses,All,Early Years,Mainstream,District,29,190,0.152631579,33,0.878787879
201314,LA1,Affordable,Houses,All,Post-16,Mainstream,District,24,190,0.126315789,33,0.727272727
201314,LA1,Affordable,Houses,All,Primary,Mainstream,District,98,190,0.515789474,33,2.96969697
201314,LA1,Affordable,Houses,All,SP/Alternative,Special School,District,2,190,0.010526316,33,0.060606061
201314,LA1,Affordable,Houses,All,Secondary,Mainstream,District,50,190,0.263157895,33,1.515151515
201314,LA1,Market,Flats,All,Post-16,Mainstream,District,1,14,0.071428571,14,0.071428571
201314,LA1,Market,Houses,All,Early Years,Mainstream,District,28,396,0.070707071,141,0.19858156
201314,LA1,Market,Houses,All,Post-16,Mainstream,District,14,396,0.035353535,141,0.09929078
201314,LA1,Market,Houses,All,Primary,Mainstream,District,80,396,0.202020202,141,0.567375887
201314,LA1,Market,Houses,All,SP/Alternative,Special School,District,5,396,0.012626263,141,0.035460993
201314,LA1,Market,Houses,All,Secondary,Mainstream,District,22,396,0.055555556,141,0.156028369
201314,LA4,Affordable,Flats,All,Early Years,Mainstream,District,49,462,0.106060606,150,0.326666667
201314,LA4,Affordable,Flats,All,Post-16,Mainstream,District,14,462,0.03030303,150,0.093333333
201314,LA4,Affordable,Flats,All,Primary,Mainstream,District,88,462,0.19047619,150,0.586666667
201314,LA4,Affordable,Flats,All,SP/Alternative,Special School,District,2,462,0.004329004,150,0.013333333
201314,LA4,Affordable,Flats,All,Secondary,Mainstream,District,17,462,0.036796537,150,0.113333333
201314,LA4,Affordable,Houses,All,Early Years,Mainstream,District,15,108,0.138888889,0,Inf
201314,LA4,Affordable,Houses,All,Post-16,Mainstream,District,28,108,0.259259259,0,Inf
201314,LA4,Affordable,Houses,All,Primary,Mainstream,District,81,108,0.75,0,Inf
201314,LA4,Affordable,Houses,All,SP/Alternative,Special School,District,4,108,0.037037037,0,Inf
201314,LA4,Affordable,Houses,All,Secondary,Mainstream,District,53,108,0.490740741,0,Inf
